;;;;;;Series;BEGINNERS ;;;;;;;ENTHUSIAST;;;;;;;;;;;;;STARTER;;;;;;;;;;;;;;;;BASIC;;;;;;;;;TECHNO;;;;;;DYNAMIC;;;;;;;;;;;;COLLECTION;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EVOLUTION;;;;;;Action Control;;Mystery Sets;;;;;;;;;MISSION UNIVERSE;;;;;;;;;MASTER CONNECTION;;;;;;Sp. Edt.;Ltd. Edt.;MOTION SYSTEM;;;;;;;;;;;;;;;;;;;;
;;;;;;Set Number;301;1311;302;1312;303;1313;304;1314;205;1215;206;1216;207;1217;208;1218;209;1219;210;1223(2);101;102;103;104;105;106;201;202;203;204;301;302;303;501;502;503;401;1401;402;1402;403;1403;404;5402;8403;1404;405;1405;406;1316;2231;4015;4016;4033;4034;4036;4037;4065;4068;8256;7064;2325;5215;2101;2102;2103;2104;2105;2106;2201;2202;2203;2204;2205;2207;2301;2302;2303;2304;2305;2401;2403;2404;2405;2501;2502;2503;2504;2920;2930;2940;2950;3910;3920;501;502;503;504;505;506;9515;9526;NoNr01;NoNr02;499622;499623;499624;499630;499751;499860;490001;4800;4805;4806;4810;4820;4830;4831;4840;4850;10;20;30;40;50;60;7080;;1511;1512;1513;1514;1515;1516;1517;1518;1519;2511;2512;2513;3505;3506;3507;4505;5510;6520;7530;8540;9550
;;;;;;Set Name;Begin.;Suppl.;Begin.;Suppl.;Begin.;Suppl.;Begin.;Suppl.;Enth.;Suppl.;Enth.;Suppl.;Enth.;Suppl.;Enth.;Suppl.;Enth.;Suppl.;Enth.;Mecha;Dump;Mechan;Bulldo;Motor;Lorry ;Road ;Tractor;Trailer;Plough;Combine;Breakd.;Rescue ;Water;Sky;Space;Intercep;Basic 1;Conv.;Basic 2;Conv.;Basic 3;Conv.;Basic 4;Erector;Erector;Conv.;Techno;Conv.;Techno;Conv.;Techno;Motor ;Motor;Helicopt;Aircraft;Racing;Racing;4 Wheel;Rescue;Ferris;Master;Power;Storage;Rescue;Scout;Dire;Survey;Sky;Sky;Dragster;Formula;Indy;Go Kart;Midget;Sand;Flat Tra;Low;Dune;Motor;Smooth;Snow;Farm;Lift &;Crusher;Rough;Fire;Trouble;Quad;Cloud;Big;Wind;Cool;Road;Super;Evolut;Evolut;Evolut;Evolut;Evolut;Evolut;Moon;Building;Helyco;Kart;;;;;;;Same as;XR;Energy;Obervat;Defender;Meta;Detector;Interstel;Space;Space;Cyber;Cyber;Roto;Abyss;Survivor;6 x 4;Anniver;Centenial;Forklift;Helicop;Crazy;Three;Gliding;MerryGo;Quad;Motor;Micro;2 Model;2 Model;2 Model;5 Model;5 Model;5 Model;7 Model;10 Mod.;20 Mod.;30 Mod.;40 Mod.;50 Mod.
189;;;ylF;sp;"Flexible Plate, 5 1/2"" x 1 1/2 """;;2;;2;;2;;2;;2;2;4;;4;;4;2;6;6;12;;;;;;;;;;;;;;;;;;;0;;2;2;0;2;;2;0;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;;;gyd;sp;"Flexible Plate, 2 1/2"" x 2 1/2 """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;;;rdd;sp;"Flexible Plate, 2 1/2"" x 2 1/2 """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;
190;;;ylE;sp;"Flexible Plate, 2 1/2"" x 2 1/2 """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;;;ylF;sp;"Flexible Plate, 2 1/2"" x 2 1/2 """;;;;;2;2;;2;2;4;;4;2;6;2;8;2;10;6;16;;;;;;;;;;;1;;;;;;;;0;;0;;0;;;;2;2;2;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;a;;orl;sp;"Flexible Plate, 3 1/2"" x 2 1/2 """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;a;;rdd;sp;"Flexible Plate, 3 1/2"" x 2 1/2 """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;
190;a;;rdS;sp;"Flexible Plate, 3 1/2"" x 2 1/2 """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;a;;ylE;sp;"Flexible Plate, 3 1/2"" x 2 1/2 """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;a;;ylF;sp;"Flexible Plate, 3 1/2"" x 2 1/2 """;;;;;;;;;;;;;;;;;;;4;4;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;;;rdd;sp;"Flexible Plate, 4 1/2"" x 2 1/2 """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;
191;;;ylE;sp;"Flexible Plate, 4 1/2"" x 2 1/2 """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;;;ylF;sp;"Flexible Plate, 4 1/2"" x 2 1/2 """;;;;;1;1;1;2;;2;;2;;2;;2;2;4;12;16;;;;;;;;;;;;;;;;;;;0;;0;;2;2;;;0;2;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;;;ylF;sp;"Flexible Plate, 5 1/2"" x 2 1/2 """;;;;;;;2;2;;2;2;4;;4;2;6;2;8;22;30;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;;;;pl;"Transparent Plastic Plate, 2 1/2"" x 1 1/2""";;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;2;;;;1;2;0;2;0;2;0;2;2;2;0;2;0;2;;;;;;;;;1;1;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;2;2;2;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;a;;;pl;"Transparent Plastic Plate, 2 1/2"" x 2 1/2""";;;;;;;;;2;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;1;1;0;1;1;2;1;1;1;3;0;3;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;c;;;pl;"Transparent Plastic Plate, 4 1/2"" x 2 1/2""";;;;;;;;;;;1;1;;1;;1;1;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;d;;;pl;"Transparent Plastic Plate, 5 1/2"" x 1 1/2""";;;;;;;;;;;;;2;2;;2;;2;;2;;;;;;;;;;;;;;;;;1;;0;;0;;0;;;;0;;0;;2;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;e;;;pl;"Transparent Plastic Plate, 5 1/2"" x 2 1/2""";;;;;;;;;;;1;1;;1;;1;;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;;;bl;pl;"Plastic Plate, 2 1/2"" x 1 1/2""";;2;;2;;2;;2;;2;;2;;2;;2;;2;2;4;;;;;;;;;;;;;;;;;;2;0;2;0;2;0;2;2;2;0;2;0;2;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;;;rd;pl;"Plastic Plate, 2 1/2"" x 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;a;;bl;pl;"Plastic Plate, 2 1/2"" x 2 1/2""";;;;;2;2;;2;;2;;2;;2;;2;;2;2;4;;;;;;;;;;;;;;;;;;;0;;2;2;0;2;;2;0;2;0;2;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;c;;bl;pl;"Plastic Plate, 4 1/2"" x 2 1/2""";;;;;;;;;;;;;;;;;2;2;2;4;;;;;;;;;1;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;d;;bl;pl;"Plastic Plate, 5 1/2"" x 1 1/2""";;;;;;;;;;;;;;;2;2;;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;e;;bl;pl;"Plastic Plate, 5 1/2"" x 2 1/2""";;;;;;;;;;;;;;;;;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;;;rdd;sp;"Strip Plates, 9 1/2"" x 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;
196;;;ylF;sp;"Strip Plates, 9 1/2"" x 2 1/2""";;;;;;;;;;;;;;;;;;;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;;;rdd;sp;"Strip Plates, 12 1/2"" x 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;
197;;;ylF;sp;"Strip Plates, 12 1/2"" x 2 1/2""";;;;;;;;;;;;;2;2;;2;4;6;14;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;;;ylF;sp;"Hinged Flat Plate, 4 1/2"" x 2 1/2""";;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;;;bkf;sp;"Curv. Plt, U sec., 2 1/2"" x 2 1/2"" x 9/32""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;;;ylE;sp;"Curv. Plt, U sec., 2 1/2"" x 2 1/2"" x 9/32""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;;;ylF;sp;"Curv. Plt, U sec., 2 1/2"" x 2 1/2"" x 9/32""";;;;;1;1;;1;;1;;1;;1;;1;;1;11;12;;;;;;;;;;;;;;;;;;;0;;0;;1;1;;;0;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;;;bkf;sp;"Curved Plate, 2 1/2"" x 2 1/2"" x 1 11/16"" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;;;orl;sp;"Curved Plate, 2 1/2"" x 2 1/2"" x 1 11/16"" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;;;ylF;sp;"Curved Plate, 2 1/2"" x 2 1/2"" x 1 11/16"" ";;;;;;;1;1;;1;;1;;1;;1;5;6;6;12;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;d;;bkf;sp;"Curved Plate, 5 1/2"" x 1 1/2"" x 2 1/2"" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;;;gyd;sp;"Flexible Gusset Plate, 2 1/2 x 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;;;rdE;sp;"Flexible Gusset Plate, 2 1/2 x 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;;;rdS;sp;"Flexible Gusset Plate, 2 1/2 x 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;;;ylF;sp;"Flexible Gusset Plate, 2 1/2 x 2 1/2""";;;;;;;;;;;;;;;;;;;4;4;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;1;1;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;c;;;pl;Cockpit Canopy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;
204;c;;or;pl;Cockpit Canopy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;;;;;
211;a;;;br;"Helical Gear, 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;b;;;br;"Helical Gear, 1 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;;;;zn;Rod and Strip Connector;;;;;1;1;;1;;1;1;2;;2;;2;;2;2;4;;;;;;;;1;;1;1;1;;1;1;4;2;;0;;1;1;0;1;;1;0;1;1;2;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;8;;;;;;;;4;16;9;4;4;;2;;;3;;;;;;;;;;;;;;2;6;4;4;4
212;a;;;zn;Rod and Strip Connector, right angle;;;;;;;;;2;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;;;wt;pl;Rod Connector;;1;;1;;1;;1;;1;;1;1;2;;2;;2;;2;;;;;;;;;;;1;;;;;;;1;1;2;0;2;0;2;2;2;0;2;0;2;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;c;;bk;rb;Flexible Rod Connector ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;2;3;;;;;3;;;;4;;4;;;;;;;;;;;;;;;;;2;;;;;1;;;
213;d;;;zn;Short Rod Connector;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;
213;d;;rd;pl;Strip Connector, plastic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;2;2;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;d3p;;bk;pl;Triang. Rod Connector, with Pinion;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
213;d3p;;or;pl;Triang. Rod Connector, with Pinion;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2
214;;;rdd;sp;"Semi-Circular Plate, 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;
214;;;ylE;sp;"Semi-Circular Plate, 2 1/2""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;;;ylF;sp;"Semi-Circular Plate, 2 1/2""";;;;;;;2;2;;2;;2;;2;;2;;2;2;4;;;;;;;;;;;;;;;;;;;0;;0;;2;2;;;0;2;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;;;;zn;"Formed Slot Strip, 3""";;;;;;;4;4;;4;;4;;4;4;8;;8;4;12;;;;;;;;;;;;;1;;;1;1;;0;;0;;0;;;;0;;0;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;1;;1;;;;;;;;;;;;;;;2;;;;;1;;;;;;;;;;;;;;;;;;;;;;;1;;;
215;;;bkf;sp;"Formed Slot Strip, 3""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;;;ylF;sp;"Formed Slot Strip, 3""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;;;blF;sp;"Cylinder, 2 1/2 "" long, 1 1/4 "" diam. ";;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;;;rdd;sp;"Cylinder, 2 1/2 "" long, 1 1/4 "" diam. ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;
216;a;;bkf;sp;"Cylinder, 2 1/2 "" long, 1 1/4 "" diam. ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;a;;gru;sp;"Cylinder, 2 1/2 "" long, 1 1/4 "" diam. ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
216;a;;ylu;sp;"Cylinder, 2 1/2 "" long, 1 1/4 "" diam. ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;
